,close,end_date,flag,time,code,open,high,low,volume,money,spot,date,ttm_days,base_sprd
2,5382.8,2020-07-17,1,2020-05-19,IC2007.CCFX,5377.0,5396.4,5351.6,1393.0,1497915480.0,5547.88,2020-05-19,59,-165.07999999999993
0,5260.2,2020-09-18,2,2020-05-19,IC2009.CCFX,5258.8,5274.0,5229.6,11215.0,11784899000.0,5547.88,2020-05-19,122,-287.6800000000003
3,5124.8,2020-12-18,3,2020-05-19,IC2012.CCFX,5113.0,5141.6,5098.0,3473.0,3557060040.0,5547.88,2020-05-19,213,-423.0799999999999
1,5410.2,2020-06-19,0,2020-05-20,IC2006.CCFX,5450.2,5455.8,5393.0,77241.0,83818295400.0,5489.7,2020-05-20,30,-79.5
2,5342.0,2020-07-17,1,2020-05-20,IC2007.CCFX,5382.2,5385.8,5325.2,1739.0,1862092640.0,5489.7,2020-05-20,58,-147.69999999999982
0,5218.4,2020-09-18,2,2020-05-20,IC2009.CCFX,5259.8,5263.0,5202.0,9625.0,10070866040.0,5489.7,2020-05-20,121,-271.3000000000002
3,5084.0,2020-12-18,3,2020-05-20,IC2012.CCFX,5118.8,5125.8,5068.0,3900.0,3978877720.0,5489.7,2020-05-20,212,-405.6999999999998
1,5343.2,2020-06-19,0,2020-05-21,IC2006.CCFX,5430.4,5431.0,5338.0,86042.0,92718352640.0,5426.17,2020-05-21,29,-82.97000000000025
2,5276.2,2020-07-17,1,2020-05-21,IC2007.CCFX,5363.0,5363.0,5272.0,2011.0,2137110320.0,5426.17,2020-05-21,57,-149.97000000000025
0,5153.8,2020-09-18,2,2020-05-21,IC2009.CCFX,5228.6,5238.0,5150.4,10996.0,11427839240.0,5426.17,2020-05-21,120,-272.3699999999999
3,5022.8,2020-12-18,3,2020-05-21,IC2012.CCFX,5105.2,5106.4,5021.0,3107.0,3149608880.0,5426.17,2020-05-21,211,-403.3699999999999
1,5267.8,2020-06-19,0,2020-05-22,IC2006.CCFX,5337.0,5354.0,5251.8,102163.0,108249465200.0,5328.23,2020-05-22,28,-60.42999999999938
2,5204.2,2020-07-17,1,2020-05-22,IC2007.CCFX,5265.8,5285.6,5185.4,3245.0,3393544840.0,5328.23,2020-05-22,56,-124.02999999999975
0,5082.0,2020-09-18,2,2020-05-22,IC2009.CCFX,5154.4,5165.0,5066.0,15938.0,16292848080.0,5328.23,2020-05-22,119,-246.22999999999956
3,4953.6,2020-12-18,3,2020-05-22,IC2012.CCFX,5023.4,5030.6,4935.8,4432.0,4413746560.0,5328.23,2020-05-22,210,-374.6299999999992
1,5254.6,2020-06-19,0,2020-05-25,IC2006.CCFX,5266.0,5296.0,5235.2,80064.0,84274480760.0,5316.6,2020-05-25,25,-62.0
2,5192.2,2020-07-17,1,2020-05-25,IC2007.CCFX,5200.2,5230.0,5175.0,2981.0,3098461760.0,5316.6,2020-05-25,53,-124.40000000000055
0,5076.4,2020-09-18,2,2020-05-25,IC2009.CCFX,5091.0,5116.6,5060.0,11602.0,11796898200.0,5316.6,2020-05-25,116,-240.20000000000073
3,4945.0,2020-12-18,3,2020-05-25,IC2012.CCFX,4962.0,4985.0,4927.6,3550.0,3515297560.0,5316.6,2020-05-25,207,-371.60000000000036
1,5343.6,2020-06-19,0,2020-05-26,IC2006.CCFX,5283.4,5355.0,5275.2,81740.0,87040217920.0,5420.21,2020-05-26,24,-76.60999999999967
2,5280.0,2020-07-17,1,2020-05-26,IC2007.CCFX,5219.0,5289.2,5215.4,3247.0,3415636160.0,5420.21,2020-05-26,52,-140.21000000000004
0,5160.8,2020-09-18,2,2020-05-26,IC2009.CCFX,5099.8,5171.8,5096.0,12088.0,12426597040.0,5420.21,2020-05-26,115,-259.40999999999985
3,5028.6,2020-12-18,3,2020-05-26,IC2012.CCFX,4963.0,5039.8,4963.0,3837.0,3841555880.0,5420.21,2020-05-26,206,-391.6099999999997
1,5301.4,2020-06-19,0,2020-05-27,IC2006.CCFX,5344.6,5346.8,5279.2,81867.0,86820783680.0,5369.5,2020-05-27,23,-68.10000000000036
2,5238.0,2020-07-17,1,2020-05-27,IC2007.CCFX,5285.2,5285.2,5216.0,3614.0,3788132600.0,5369.5,2020-05-27,51,-131.5
0,5121.6,2020-09-18,2,2020-05-27,IC2009.CCFX,5165.0,5165.0,5101.0,10939.0,11207039680.0,5369.5,2020-05-27,114,-247.89999999999964
3,4986.2,2020-12-18,3,2020-05-27,IC2012.CCFX,5012.4,5037.2,4967.0,3993.0,3985296960.0,5369.5,2020-05-27,205,-383.3000000000002
1,5282.6,2020-06-19,0,2020-05-28,IC2006.CCFX,5293.4,5329.8,5223.6,99998.0,105498571160.0,5361.17,2020-05-28,22,-78.56999999999971
2,5218.8,2020-07-17,1,2020-05-28,IC2007.CCFX,5232.2,5265.2,5150.0,3741.0,3900609080.0,5361.17,2020-05-28,50,-142.3699999999999
0,5101.8,2020-09-18,2,2020-05-28,IC2009.CCFX,5117.6,5146.6,5047.4,14538.0,14822345240.0,5361.17,2020-05-28,113,-259.3699999999999
3,4967.6,2020-12-18,3,2020-05-28,IC2012.CCFX,4980.8,5013.6,4916.2,4024.0,3995422720.0,5361.17,2020-05-28,204,-393.5699999999997
1,5318.8,2020-06-19,0,2020-05-29,IC2006.CCFX,5271.8,5345.6,5257.0,86695.0,92185773800.0,5406.34,2020-05-29,21,-87.53999999999996
2,5252.8,2020-07-17,1,2020-05-29,IC2007.CCFX,5202.2,5279.4,5193.8,2787.0,2926904760.0,5406.34,2020-05-29,49,-153.53999999999996
0,5133.8,2020-09-18,2,2020-05-29,IC2009.CCFX,5086.0,5159.0,5075.4,12523.0,12861803040.0,5406.34,2020-05-29,112,-272.53999999999996
3,5003.0,2020-12-18,3,2020-05-29,IC2012.CCFX,4944.4,5027.8,4944.4,4116.0,4117536440.0,5406.34,2020-05-29,203,-403.34000000000015
1,5524.2,2020-06-19,0,2020-06-01,IC2006.CCFX,5386.0,5532.0,5382.0,99266.0,108777914400.0,5569.48,2020-06-01,18,-45.279999999999745
2,5459.0,2020-07-17,1,2020-06-01,IC2007.CCFX,5328.8,5467.2,5311.4,4844.0,5242657800.0,5569.48,2020-06-01,46,-110.47999999999956
0,5338.0,2020-09-18,2,2020-06-01,IC2009.CCFX,5180.0,5347.2,5180.0,18867.0,19971437080.0,5569.48,2020-06-01,109,-231.47999999999956
3,5203.4,2020-12-18,3,2020-06-01,IC2012.CCFX,5050.0,5209.8,5050.0,6592.0,6792271240.0,5569.48,2020-06-01,200,-366.0799999999999
1,5523.0,2020-06-19,0,2020-06-02,IC2006.CCFX,5555.0,5558.8,5495.0,75368.0,83169708280.0,5566.44,2020-06-02,17,-43.4399999999996
2,5455.2,2020-07-17,1,2020-06-02,IC2007.CCFX,5473.2,5486.0,5426.8,4107.0,4476254240.0,5566.44,2020-06-02,45,-111.23999999999978
0,5336.2,2020-09-18,2,2020-06-02,IC2009.CCFX,5350.0,5366.6,5311.0,11150.0,11892104360.0,5566.44,2020-06-02,108,-230.23999999999978
3,5197.4,2020-12-18,3,2020-06-02,IC2012.CCFX,5211.2,5227.8,5175.4,3293.0,3422508680.0,5566.44,2020-06-02,199,-369.03999999999996
1,5512.0,2020-06-19,0,2020-06-03,IC2006.CCFX,5535.0,5569.6,5510.2,79802.0,88371683400.0,5572.31,2020-06-03,16,-60.3100000000004
2,5441.2,2020-07-17,1,2020-06-03,IC2007.CCFX,5488.0,5497.8,5440.0,4472.0,4889737120.0,5572.31,2020-06-03,44,-131.11000000000058
0,5320.0,2020-09-18,2,2020-06-03,IC2009.CCFX,5359.2,5376.2,5318.0,12086.0,12923611920.0,5572.31,2020-06-03,107,-252.3100000000004
3,5183.8,2020-12-18,3,2020-06-03,IC2012.CCFX,5218.8,5238.2,5180.2,3652.0,3805351400.0,5572.31,2020-06-03,198,-388.5100000000002
1,5517.4,2020-06-19,0,2020-06-04,IC2006.CCFX,5534.4,5541.0,5487.8,71088.0,78481348560.0,5576.75,2020-06-04,15,-59.350000000000364
2,5447.0,2020-07-17,1,2020-06-04,IC2007.CCFX,5458.8,5469.8,5417.4,3369.0,3670884400.0,5576.75,2020-06-04,43,-129.75
0,5320.0,2020-09-18,2,2020-06-04,IC2009.CCFX,5340.0,5348.2,5293.0,10771.0,11468843920.0,5576.75,2020-06-04,106,-256.75
3,5179.8,2020-12-18,3,2020-06-04,IC2012.CCFX,5204.4,5210.2,5151.4,4129.0,4279314360.0,5576.75,2020-06-04,197,-396.9499999999998
1,5541.0,2020-06-19,0,2020-06-05,IC2006.CCFX,5530.4,5543.6,5490.6,77173.0,85180255040.0,5585.42,2020-06-05,14,-44.42000000000007
2,5460.6,2020-07-17,1,2020-06-05,IC2007.CCFX,5449.0,5464.4,5414.0,3880.0,4223262480.0,5585.42,2020-06-05,42,-124.81999999999971
0,5330.8,2020-09-18,2,2020-06-05,IC2009.CCFX,5333.0,5338.4,5290.0,11677.0,12415435160.0,5585.42,2020-06-05,105,-254.6199999999999
3,5186.0,2020-12-18,3,2020-06-05,IC2012.CCFX,5188.0,5197.2,5147.0,3611.0,3735948800.0,5585.42,2020-06-05,196,-399.4200000000001
1,5522.2,2020-06-19,0,2020-06-08,IC2006.CCFX,5572.0,5589.0,5509.0,74515.0,82592099680.0,5575.3,2020-06-08,11,-53.100000000000364
2,5442.4,2020-07-17,1,2020-06-08,IC2007.CCFX,5507.6,5510.4,5433.0,4906.0,5365916000.0,5575.3,2020-06-08,39,-132.90000000000055
0,5311.4,2020-09-18,2,2020-06-08,IC2009.CCFX,5361.4,5376.8,5302.0,10705.0,11416779320.0,5575.3,2020-06-08,102,-263.90000000000055
3,5165.0,2020-12-18,3,2020-06-08,IC2012.CCFX,5220.0,5228.4,5153.8,3168.0,3283815400.0,5575.3,2020-06-08,193,-410.3000000000002
1,5559.2,2020-06-19,0,2020-06-09,IC2006.CCFX,5531.0,5577.0,5511.0,83648.0,92828190760.0,5610.38,2020-06-09,10,-51.18000000000029
2,5474.0,2020-07-17,1,2020-06-09,IC2007.CCFX,5448.0,5491.6,5434.4,6065.0,6633547680.0,5610.38,2020-06-09,38,-136.3800000000001
0,5335.2,2020-09-18,2,2020-06-09,IC2009.CCFX,5318.0,5349.0,5301.2,12142.0,12943720640.0,5610.38,2020-06-09,101,-275.1800000000003
3,5176.8,2020-12-18,3,2020-06-09,IC2012.CCFX,5168.4,5193.0,5150.0,4421.0,4575410000.0,5610.38,2020-06-09,192,-433.5799999999999
1,5563.4,2020-06-19,0,2020-06-10,IC2006.CCFX,5563.0,5571.4,5525.2,72094.0,80044332200.0,5615.24,2020-06-10,9,-51.840000000000146
2,5475.2,2020-07-17,1,2020-06-10,IC2007.CCFX,5470.0,5481.4,5441.6,6686.0,7307499320.0,5615.24,2020-06-10,37,-140.03999999999996
0,5324.4,2020-09-18,2,2020-06-10,IC2009.CCFX,5332.0,5338.0,5298.0,9712.0,10333031440.0,5615.24,2020-06-10,100,-290.84000000000015
3,5162.6,2020-12-18,3,2020-06-10,IC2012.CCFX,5176.8,5177.8,5136.4,3925.0,4049487200.0,5615.24,2020-06-10,191,-452.6399999999994
1,5556.6,2020-06-19,0,2020-06-11,IC2006.CCFX,5561.4,5646.6,5515.4,108083.0,120558984840.0,5589.1,2020-06-11,8,-32.5
2,5470.0,2020-07-17,1,2020-06-11,IC2007.CCFX,5477.4,5553.2,5432.0,14988.0,16455724920.0,5589.1,2020-06-11,36,-119.10000000000036
0,5318.0,2020-09-18,2,2020-06-11,IC2009.CCFX,5275.0,5388.0,5275.0,19641.0,20955604440.0,5589.1,2020-06-11,99,-271.10000000000036
3,5151.0,2020-12-18,3,2020-06-11,IC2012.CCFX,5179.8,5219.8,5122.6,6318.0,6529342240.0,5589.1,2020-06-11,190,-438.10000000000036
1,5578.2,2020-06-19,0,2020-06-12,IC2006.CCFX,5507.2,5614.0,5480.0,98637.0,109494072360.0,5591.49,2020-06-12,7,-13.289999999999964
2,5499.2,2020-07-17,1,2020-06-12,IC2007.CCFX,5397.0,5525.6,5397.0,21152.0,23134243640.0,5591.49,2020-06-12,35,-92.28999999999996
0,5359.8,2020-09-18,2,2020-06-12,IC2009.CCFX,5251.8,5380.0,5241.6,19284.0,20528185920.0,5591.49,2020-06-12,98,-231.6899999999996
3,5185.8,2020-12-18,3,2020-06-12,IC2012.CCFX,5100.0,5205.0,5079.8,7866.0,8102601760.0,5591.49,2020-06-12,189,-405.6899999999996
1,5557.0,2020-06-19,0,2020-06-15,IC2006.CCFX,5572.2,5635.0,5556.2,92420.0,103355615320.0,5590.64,2020-06-15,4,-33.64000000000033
2,5468.2,2020-07-17,1,2020-06-15,IC2007.CCFX,5472.0,5547.8,5468.2,22858.0,25169845160.0,5590.64,2020-06-15,32,-122.44000000000051
0,5320.8,2020-09-18,2,2020-06-15,IC2009.CCFX,5358.8,5397.0,5320.2,19458.0,20846571320.0,5590.64,2020-06-15,95,-269.84000000000015
3,5143.6,2020-12-18,3,2020-06-15,IC2012.CCFX,5165.0,5216.8,5142.6,6644.0,6877930080.0,5590.64,2020-06-15,186,-447.03999999999996
1,5678.8,2020-06-19,0,2020-06-16,IC2006.CCFX,5620.0,5679.4,5608.4,81444.0,91998935320.0,5695.3,2020-06-16,3,-16.5
2,5597.4,2020-07-17,1,2020-06-16,IC2007.CCFX,5550.0,5597.4,5526.0,25763.0,28685897560.0,5695.3,2020-06-16,31,-97.90000000000055
0,5440.2,2020-09-18,2,2020-06-16,IC2009.CCFX,5360.8,5441.6,5360.8,17657.0,19108934440.0,5695.3,2020-06-16,94,-255.10000000000036
3,5258.0,2020-12-18,3,2020-06-16,IC2012.CCFX,5200.0,5259.6,5190.4,6186.0,6468632000.0,5695.3,2020-06-16,185,-437.3000000000002
1,5706.0,2020-06-19,0,2020-06-17,IC2006.CCFX,5681.0,5713.2,5656.0,65172.0,74086595320.0,5735.42,2020-06-17,2,-29.420000000000073
2,5618.6,2020-07-17,1,2020-06-17,IC2007.CCFX,5599.8,5625.6,5572.0,29944.0,33542584080.0,5735.42,2020-06-17,30,-116.81999999999971
0,5456.0,2020-09-18,2,2020-06-17,IC2009.CCFX,5444.8,5459.8,5415.0,12790.0,13915742040.0,5735.42,2020-06-17,93,-279.4200000000001
3,5262.0,2020-12-18,3,2020-06-17,IC2012.CCFX,5278.6,5278.6,5226.0,5954.0,6251829160.0,5735.42,2020-06-17,184,-473.4200000000001
1,5743.2,2020-06-19,0,2020-06-18,IC2006.CCFX,5709.0,5743.8,5691.0,50659.0,57907850080.0,5734.4,2020-06-18,1,8.800000000000182
2,5659.6,2020-07-17,1,2020-06-18,IC2007.CCFX,5605.6,5661.2,5605.0,57857.0,65189082520.0,5734.4,2020-06-18,29,-74.79999999999927
0,5492.0,2020-09-18,2,2020-06-18,IC2009.CCFX,5446.8,5492.4,5443.0,14758.0,16132335080.0,5734.4,2020-06-18,92,-242.39999999999964
3,5294.8,2020-12-18,3,2020-06-18,IC2012.CCFX,5260.0,5297.2,5249.8,8963.0,9452173240.0,5734.4,2020-06-18,183,-439.59999999999945
1,5782.0,2020-06-19,0,2020-06-19,IC2006.CCFX,5732.8,5788.6,5731.8,22801.0,26272146240.0,5787.15,2020-06-19,0,-5.149999999999636
2,5713.8,2020-07-17,1,2020-06-19,IC2007.CCFX,5653.8,5741.2,5652.0,87696.0,99917397520.0,5787.15,2020-06-19,28,-73.34999999999945
0,5579.8,2020-09-18,2,2020-06-19,IC2009.CCFX,5491.0,5605.0,5485.6,21367.0,23708652520.0,5787.15,2020-06-19,91,-207.34999999999945
3,5399.8,2020-12-18,3,2020-06-19,IC2012.CCFX,5294.8,5430.0,5289.0,11138.0,11959156280.0,5787.15,2020-06-19,182,-387.34999999999945
1,5711.4,2020-07-17,0,2020-06-22,IC2007.CCFX,5729.2,5764.0,5706.6,75312.0,86381064840.0,5784.03,2020-06-22,25,-72.63000000000011
3,5650.6,2020-08-21,1,2020-06-22,IC2008.CCFX,5648.8,5698.6,5644.4,977.0,1108525600.0,5784.03,2020-06-22,60,-133.42999999999938
0,5592.0,2020-09-18,2,2020-06-22,IC2009.CCFX,5587.0,5639.8,5587.0,18733.0,21030649400.0,5784.03,2020-06-22,88,-192.02999999999975
2,5424.2,2020-12-18,3,2020-06-22,IC2012.CCFX,5412.6,5497.0,5410.0,8463.0,9235196040.0,5784.03,2020-06-22,179,-359.8299999999999
1,5737.2,2020-07-17,0,2020-06-23,IC2007.CCFX,5700.0,5748.8,5677.6,75801.0,86691557400.0,5804.34,2020-06-23,24,-67.14000000000033
3,5668.8,2020-08-21,1,2020-06-23,IC2008.CCFX,5644.6,5681.0,5615.0,1151.0,1302406120.0,5804.34,2020-06-23,59,-135.53999999999996
0,5602.6,2020-09-18,2,2020-06-23,IC2009.CCFX,5584.8,5614.6,5551.0,15962.0,17835283600.0,5804.34,2020-06-23,87,-201.73999999999978
2,5438.8,2020-12-18,3,2020-06-23,IC2012.CCFX,5422.0,5447.2,5378.0,6804.0,7374048920.0,5804.34,2020-06-23,178,-365.53999999999996
1,5744.2,2020-07-17,0,2020-06-24,IC2007.CCFX,5749.8,5764.0,5707.8,67046.0,76831886680.0,5789.09,2020-06-24,23,-44.89000000000033
3,5677.8,2020-08-21,1,2020-06-24,IC2008.CCFX,5687.8,5698.0,5645.0,1121.0,1270455840.0,5789.09,2020-06-24,58,-111.28999999999996
0,5613.4,2020-09-18,2,2020-06-24,IC2009.CCFX,5609.4,5629.0,5575.2,11854.0,13274995440.0,5789.09,2020-06-24,86,-175.6900000000005
2,5449.8,2020-12-18,3,2020-06-24,IC2012.CCFX,5445.2,5468.2,5410.0,4996.0,5431085880.0,5789.09,2020-06-24,177,-339.28999999999996
1,5710.6,2020-07-17,0,2020-06-29,IC2007.CCFX,5729.4,5738.0,5668.8,70963.0,80974487320.0,5762.44,2020-06-29,18,-51.839999999999236
3,5641.2,2020-08-21,1,2020-06-29,IC2008.CCFX,5657.4,5671.8,5603.2,1245.0,1403861000.0,5762.44,2020-06-29,53,-121.23999999999978
0,5572.8,2020-09-18,2,2020-06-29,IC2009.CCFX,5600.2,5607.8,5536.0,13823.0,15404591160.0,5762.44,2020-06-29,81,-189.63999999999942
2,5407.2,2020-12-18,3,2020-06-29,IC2012.CCFX,5426.0,5435.6,5370.0,6163.0,6664141560.0,5762.44,2020-06-29,172,-355.2399999999998
1,5802.4,2020-07-17,0,2020-06-30,IC2007.CCFX,5741.4,5842.0,5737.4,89079.0,103288487080.0,5864.42,2020-06-30,17,-62.02000000000044
3,5734.0,2020-08-21,1,2020-06-30,IC2008.CCFX,5670.6,5771.4,5669.6,3218.0,3688204040.0,5864.42,2020-06-30,52,-130.42000000000007
0,5668.8,2020-09-18,2,2020-06-30,IC2009.CCFX,5599.0,5708.8,5598.4,21435.0,24266905960.0,5864.42,2020-06-30,80,-195.6199999999999
2,5503.6,2020-12-18,3,2020-06-30,IC2012.CCFX,5426.6,5543.2,5426.6,8674.0,9522783960.0,5864.42,2020-06-30,171,-360.8199999999997
1,5829.4,2020-07-17,0,2020-07-01,IC2007.CCFX,5836.6,5838.0,5766.0,89179.0,103623019520.0,5881.89,2020-07-01,16,-52.49000000000069
3,5753.8,2020-08-21,1,2020-07-01,IC2008.CCFX,5759.0,5764.0,5694.0,2897.0,3324831280.0,5881.89,2020-07-01,51,-128.09000000000015
0,5690.6,2020-09-18,2,2020-07-01,IC2009.CCFX,5689.0,5698.4,5632.0,18230.0,20685261280.0,5881.89,2020-07-01,79,-191.28999999999996
2,5524.0,2020-12-18,3,2020-07-01,IC2012.CCFX,5526.0,5529.8,5464.2,7960.0,8765909520.0,5881.89,2020-07-01,170,-357.8900000000003
1,5954.2,2020-07-17,0,2020-07-02,IC2007.CCFX,5829.6,5975.8,5813.8,101213.0,119566979320.0,5975.28,2020-07-02,15,-21.079999999999927
3,5899.0,2020-08-21,1,2020-07-02,IC2008.CCFX,5753.8,5917.6,5743.8,4079.0,4769523200.0,5975.28,2020-07-02,50,-76.27999999999975
0,5845.0,2020-09-18,2,2020-07-02,IC2009.CCFX,5700.0,5861.8,5677.2,22601.0,26151463880.0,5975.28,2020-07-02,78,-130.27999999999975
2,5693.0,2020-12-18,3,2020-07-02,IC2012.CCFX,5530.0,5714.6,5511.6,11303.0,12725385600.0,5975.28,2020-07-02,169,-282.27999999999975
1,6034.8,2020-07-17,0,2020-07-03,IC2007.CCFX,5977.0,6042.8,5951.0,93810.0,112587700520.0,6051.51,2020-07-03,14,-16.710000000000036
3,5995.0,2020-08-21,1,2020-07-03,IC2008.CCFX,5903.6,5995.0,5903.6,5672.0,6758127920.0,6051.51,2020-07-03,49,-56.51000000000022
0,5942.6,2020-09-18,2,2020-07-03,IC2009.CCFX,5862.6,5950.0,5862.6,24322.0,28752368240.0,6051.51,2020-07-03,77,-108.90999999999985
2,5800.2,2020-12-18,3,2020-07-03,IC2012.CCFX,5729.0,5829.4,5716.2,16540.0,19144657480.0,6051.51,2020-07-03,168,-251.3100000000004
1,6305.2,2020-07-17,0,2020-07-06,IC2007.CCFX,6088.0,6386.4,6085.0,111689.0,139539266240.0,6299.86,2020-07-06,11,5.3400000000001455
3,6288.2,2020-08-21,1,2020-07-06,IC2008.CCFX,6039.0,6393.6,6039.0,7665.0,9541547000.0,6299.86,2020-07-06,46,-11.659999999999854
0,6268.0,2020-09-18,2,2020-07-06,IC2009.CCFX,6000.0,6368.0,5996.0,32575.0,40349217480.0,6299.86,2020-07-06,74,-31.859999999999673
2,6165.2,2020-12-18,3,2020-07-06,IC2012.CCFX,5885.2,6300.0,5870.2,24425.0,29765744200.0,6299.86,2020-07-06,165,-134.65999999999985
1,6400.4,2020-07-17,0,2020-07-07,IC2007.CCFX,6360.0,6513.0,6352.6,107994.0,139168163760.0,6380.03,2020-07-07,10,20.36999999999989
3,6386.4,2020-08-21,1,2020-07-07,IC2008.CCFX,6388.0,6490.8,6347.6,8162.0,10495349520.0,6380.03,2020-07-07,45,6.369999999999891
0,6362.6,2020-09-18,2,2020-07-07,IC2009.CCFX,6310.0,6476.6,6306.6,29345.0,37605243600.0,6380.03,2020-07-07,73,-17.42999999999938
2,6255.4,2020-12-18,3,2020-07-07,IC2012.CCFX,6250.0,6398.0,6238.4,22875.0,28905867680.0,6380.03,2020-07-07,164,-124.63000000000011
1,6515.8,2020-07-17,0,2020-07-08,IC2007.CCFX,6438.6,6549.0,6366.8,94394.0,122088811200.0,6535.42,2020-07-08,9,-19.61999999999989
3,6481.8,2020-08-21,1,2020-07-08,IC2008.CCFX,6419.4,6516.0,6342.8,8016.0,10326371680.0,6535.42,2020-07-08,44,-53.61999999999989
0,6446.8,2020-09-18,2,2020-07-08,IC2009.CCFX,6395.6,6487.6,6318.0,24112.0,30936874880.0,6535.42,2020-07-08,72,-88.61999999999989
2,6348.6,2020-12-18,3,2020-07-08,IC2012.CCFX,6266.6,6380.0,6211.2,16437.0,20735687920.0,6535.42,2020-07-08,163,-186.8199999999997
1,6707.6,2020-07-17,0,2020-07-09,IC2007.CCFX,6512.6,6716.2,6506.8,106689.0,141648281240.0,6693.75,2020-07-09,8,13.850000000000364
3,6683.0,2020-08-21,1,2020-07-09,IC2008.CCFX,6490.8,6683.6,6477.8,8345.0,11009880520.0,6693.75,2020-07-09,43,-10.75
0,6643.0,2020-09-18,2,2020-07-09,IC2009.CCFX,6470.0,6644.4,6444.0,25676.0,33682989160.0,6693.75,2020-07-09,71,-50.75
2,6541.4,2020-12-18,3,2020-07-09,IC2012.CCFX,6348.0,6542.0,6336.8,15566.0,20069350120.0,6693.75,2020-07-09,162,-152.35000000000036
1,6689.2,2020-07-17,0,2020-07-10,IC2007.CCFX,6680.0,6765.6,6636.4,110294.0,148015312320.0,6676.44,2020-07-10,7,12.760000000000218
3,6658.8,2020-08-21,1,2020-07-10,IC2008.CCFX,6644.8,6732.6,6600.0,9232.0,12323312280.0,6676.44,2020-07-10,42,-17.639999999999418
0,6619.6,2020-09-18,2,2020-07-10,IC2009.CCFX,6583.0,6699.0,6554.6,30599.0,40613952440.0,6676.44,2020-07-10,70,-56.839999999999236
2,6503.6,2020-12-18,3,2020-07-10,IC2012.CCFX,6490.0,6588.0,6424.2,17358.0,22653598560.0,6676.44,2020-07-10,161,-172.83999999999924
1,6898.6,2020-07-17,0,2020-07-13,IC2007.CCFX,6738.8,6909.2,6726.4,98939.0,135096204520.0,6899.52,2020-07-13,4,-0.9200000000000728
3,6861.2,2020-08-21,1,2020-07-13,IC2008.CCFX,6688.0,6866.0,6688.0,14833.0,20150541840.0,6899.52,2020-07-13,39,-38.32000000000062
0,6799.8,2020-09-18,2,2020-07-13,IC2009.CCFX,6650.0,6809.6,6639.0,31182.0,42021376400.0,6899.52,2020-07-13,67,-99.72000000000025
2,6681.8,2020-12-18,3,2020-07-13,IC2012.CCFX,6510.0,6690.0,6510.0,13922.0,18407095240.0,6899.52,2020-07-13,158,-217.72000000000025
1,6791.0,2020-07-17,0,2020-07-14,IC2007.CCFX,6880.4,6887.6,6651.0,123279.0,167120787000.0,6807.73,2020-07-14,3,-16.729999999999563
3,6740.8,2020-08-21,1,2020-07-14,IC2008.CCFX,6841.8,6850.4,6607.4,27380.0,36871912160.0,6807.73,2020-07-14,38,-66.92999999999938
0,6681.2,2020-09-18,2,2020-07-14,IC2009.CCFX,6750.0,6785.8,6541.0,36778.0,49047441080.0,6807.73,2020-07-14,66,-126.52999999999975
2,6530.0,2020-12-18,3,2020-07-14,IC2012.CCFX,6620.6,6665.8,6396.4,20602.0,26887782560.0,6807.73,2020-07-14,157,-277.72999999999956
1,6635.0,2020-07-17,0,2020-07-15,IC2007.CCFX,6840.0,6850.2,6584.4,112925.0,151497197040.0,6638.84,2020-07-15,2,-3.8400000000001455
3,6590.0,2020-08-21,1,2020-07-15,IC2008.CCFX,6800.0,6810.0,6538.0,41569.0,55363890440.0,6638.84,2020-07-15,37,-48.840000000000146
0,6550.4,2020-09-18,2,2020-07-15,IC2009.CCFX,6769.6,6769.6,6491.4,42187.0,55718275880.0,6638.84,2020-07-15,65,-88.44000000000051
2,6394.2,2020-12-18,3,2020-07-15,IC2012.CCFX,6630.0,6630.0,6351.0,20032.0,25890908360.0,6638.84,2020-07-15,156,-244.64000000000033
1,6309.2,2020-07-17,0,2020-07-16,IC2007.CCFX,6663.8,6732.8,6282.2,82208.0,108055877760.0,6320.0,2020-07-16,1,-10.800000000000182
3,6265.8,2020-08-21,1,2020-07-16,IC2008.CCFX,6620.0,6704.0,6181.6,99608.0,129358154600.0,6320.0,2020-07-16,36,-54.19999999999982
0,6217.8,2020-09-18,2,2020-07-16,IC2009.CCFX,6550.4,6647.0,6130.2,53353.0,68859989240.0,6320.0,2020-07-16,64,-102.19999999999982
2,6060.0,2020-12-18,3,2020-07-16,IC2012.CCFX,6400.2,6484.8,5966.6,23825.0,29918797840.0,6320.0,2020-07-16,155,-260.0
1,6323.8,2020-07-17,0,2020-07-17,IC2007.CCFX,6342.8,6445.8,6285.8,26603.0,33864941480.0,6344.59,2020-07-17,0,-20.789999999999964
3,6301.0,2020-08-21,1,2020-07-17,IC2008.CCFX,6321.0,6410.6,6251.0,121837.0,154107637000.0,6344.59,2020-07-17,35,-43.590000000000146
0,6250.2,2020-09-18,2,2020-07-17,IC2009.CCFX,6250.2,6357.0,6194.6,37354.0,46861606280.0,6344.59,2020-07-17,63,-94.39000000000033
2,6093.2,2020-12-18,3,2020-07-17,IC2012.CCFX,6105.0,6196.2,6040.0,20454.0,25034612720.0,6344.59,2020-07-17,154,-251.39000000000033
3,6446.0,2020-08-21,0,2020-07-20,IC2008.CCFX,6383.2,6459.8,6292.0,111419.0,142384222720.0,6526.83,2020-07-20,32,-80.82999999999993
